name	ingrient	url	pic	step	instrouction	comment
Corpse Reviver No.2 (Contemporary Recipe)	"{'Rutte Dry Gin': '3/4 oz', 'Yellow Chartreuse liqueur': '3/4 oz', 'Lillet Blanc': '3/4 oz', 'Freshly squeezed lemon juice': '3/4 oz', 'La Fee Parisienne absinthe': '1 dash'}"	https://www.diffordsguide.com/cocktails/recipe/2355/corpse-reviver-no2-contemporary-recipe	https://cdn.diffords.com/contrib/stock-images/2016/1/50/2016e766b3fbd9de5ab3fb38cef5a70d23b4.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Yellow Chartreuse replaces triple sec in this riff on the classic Corpse Reviver Cocktail No.2.	null
Corpse Reviver No.2 (Duffy's recipe)	"{'Rutte Dry Gin': '3/4 oz', 'Swedish Punsch liqueur': '3/4 oz', 'De Kuyper Triple Sec (40%)': '3/4 oz', 'La Fee Parisienne absinthe': '1 dash', 'Freshly squeezed lemon juice': '3/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2617/corpse-reviver-no2-duffys-recipe	https://cdn.diffords.com/contrib/stock-images/2016/7/47/20169b5294e6709c2085f836ced987c707d7.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Perhaps a touch sweet but the kill or cure alcohol is well masked.	null
Corpse Reviver No.2 (Savoy Recipe)	"{'Rutte Dry Gin': '3/4 oz', 'De Kuyper Triple Sec (40%)': '3/4 oz', 'Lillet Blanc': '3/4 oz', 'Freshly squeezed lemon juice': '3/4 oz', 'Giffard Sugar Cane Syrup (optional)': '1/12 oz', 'La Fee Parisienne absinthe': '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/593/corpse-reviver-no2-savoy-recipe	https://cdn.diffords.com/contrib/stock-images/2016/7/51/2016dc0bd8d8eb7008220af3e13934e5d457.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Lemon zest twist	"[['As always I enjoyed the history article by Simon Difford. This is one of my favourite cocktails. I like absinthe, but you have to control the glass ¡§wash¡¨ carefully.']]"
Corpse Reviver No.4	"{'La Fee Parisienne absinthe': '1/12 oz', 'Patr?n Reposado tequila': '1 oz', 'Lillet Blanc': '2/3 oz', 'De Kuyper Triple Sec (40%)': '1/3 oz', 'Freshly squeezed lemon juice': '2/3 oz', 'Giffard Sugar Cane Syrup': '1/6 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4938/corpse-reviver-no4	https://cdn.diffords.com/contrib/stock-images/2020/01/5e1883c6806db.jpg	"RINSE chilled glass with absinthe and discard. STIR other ingredients with ice and strain into chilled, absinthe-rinsed glass."	Beautifully balanced with lemon acidity cleansing and offsetting sweet orange with subtle herbal tequila.	"[['Even with a few substitutions, I had to make, this was delicious.']]"
Corpse Reviver No.Blue	"{'Rutte Dry Gin': '3/4 oz', 'Lillet Blanc': '3/4 oz', 'De Kuyper Blue Cura?ao': '3/4 oz', 'Freshly squeezed lemon juice': '1 oz', 'La Fee Parisienne absinthe': '1/6 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2920/corpse-reviver-noblue	https://cdn.diffords.com/contrib/stock-images/2016/7/54/2016a2184eb2090b741b7caa952fb72a5f1b.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Corpse Reviver Number Blue	"[['I found it a tad sweeter than the Nos 2 recipe and was therefore, not quite as keen on it as the Nos 2, but still a solid cocktail.']]"
Cosmogroni	"{'Rutte Dry Gin': '1/2 oz', 'Italian red bitter liqueur': '1 oz', 'Martini Rosso sweet vermouth': '1/4 oz', 'Cranberry juice drink': '1 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2357/cosmogroni	https://cdn.diffords.com/contrib/stock-images/2019/05/5cd14bcc10782.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	One for Campari lovers.	null
Cosmonaut	"{'Rutte Dry Gin': '2 oz', 'Freshly squeezed lemon juice': '3/4 oz', 'Raspberry jam': '3 spoon'}"	https://www.diffordsguide.com/cocktails/recipe/5008/cosmonaut	https://cdn.diffords.com/contrib/stock-images/2020/03/5e81d5cd55408.jpg	"STIR all ingredients in base of shaker to dissolve jam, SHAKE with ice and fine strain into chilled glass."	Rich in both colour and flavour. Don't scrimp on the quality or amount of raspberry jam used.	null
Cosmopolis cocktail	"{'Ketel One Vodka': '1 oz', 'Kleos Mastiha': '3/4 oz', 'Cranberry juice drink': '3/4 oz', 'Freshly squeezed lime juice': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/3555/cosmopolis-cocktail	https://cdn.diffords.com/contrib/stock-images/2015/10/50/20159526e72f29e447cce855c3c1370f7c52.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	A riff on a Cosmopolitan with the distinctive Greek influence of mastiha.	null
Cosmopolitan (no added sugar* & low-calorie)	"{'Ketel One Citroen vodka': '1 1/2 oz', 'Agave Sec Liqueur': '1/2 oz', 'Cranberry juice drink': '1 oz', 'Freshly squeezed lime juice': '1/4 oz', 'Sugar-free sweetener': '1/6 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4641/cosmopolitan-no-added-sugar-and-low-calorie	https://cdn.diffords.com/contrib/stock-images/2019/01/5c38e8f9a5d93.jpg	"SHAKE all ingredients with ice and fine strain into chilled glass. (Be sure to use naturally sweetened cranberry drink rather than ""juice"" sweetened with sugar.)"	"* BEWARE: Although free of cane sugar and beet sugar, this cocktail contains small amounts of fructose sugars from the agave nectar used in the Agave Sec orange liqueur. The cranberry juice you select and even some vodkas may also introduce unwanted sugar into this cocktail, so choose judiciously. Even unsweetened cranberry juice and even lime juice will contain natural fruit sugars."	null
Cosmopolitan Cocktail (1934 recipe)	"{'Rutte Dry Gin': '2 oz', 'De Kuyper Triple Sec (40%)': '1/2 oz', 'Freshly squeezed lemon juice': '3/4 oz', 'Raspberry (framboise) sugar syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/595/cosmopolitan-cocktail-1934-recipe	https://cdn.diffords.com/contrib/stock-images/2016/7/56/2016fe0f23e7b2bcd833c3b33c57562a67c9.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"Reminiscent of a Sidecar and, depending on your syrup, well-balanced."	null
Cosmopolitan Cocktail (Dale DeGroff's recipe)	"{'Ketel One Citroen vodka': '1 1/2 oz', 'De Kuyper Triple Sec (40%)': '1/2 oz', 'Cranberry juice drink': '1 oz', 'Freshly squeezed lime juice': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/473/cosmopolitan-cocktail-dale-degroffs-recipe	https://cdn.diffords.com/contrib/stock-images/2016/7/58/2016a2076d4545397f4af926ee295951aa81.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	This is the definitive Cosmo recipe from the man most associated with the drinks development and popularity.	null
Cosmopolitan Cocktail (Difford's recipe)	"{'Ketel One Vodka': '1 oz', 'De Kuyper Triple Sec (40%)': '1 oz', 'Cranberry juice drink': '1 1/2 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Orange bitters (optional)': '1 dash'}"	https://www.diffordsguide.com/cocktails/recipe/472/cosmopolitan-cocktail-diffords-recipe	https://cdn.diffords.com/contrib/stock-images/2016/1/51/2016b2211b8fd6c4af10c1d0afcf21d43c6f.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"The Cosmopolitan was originally made with citrus vodka but this recipe works just as well with unflavoured vodka, and when a good quality cranberry juice is used, we prefer the simplicity of unflavoured vodka in this cocktail."	null
Cosmopolitan cocktail (Toby Cecchini's recipe)	"{'Ketel One Citroen vodka': '1 1/2 oz', 'De Kuyper Triple Sec (40%)': '3/4 oz', 'Freshly squeezed lime juice': '3/4 oz', 'Cranberry juice drink': '3/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/3387/cosmopolitan-cocktail-toby-cecchinis-recipe	https://cdn.diffords.com/contrib/stock-images/2016/7/59/201666029c7e3163c5d935bd58e0dd8e2494.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"This 2,1,1,1 original Cosmopolitan is slightly on the tart side of balanced with the citrus flavoured vodka shining over the other ingredients."	null
Cosmopolitan Delight	"{'Cognac VSOP': '1 1/2 oz', 'Grand Marnier or other cognac orange liqueur': '1/2 oz', 'Shiraz red wine': '1 1/4 oz', 'Giffard Orgeat Syrup': '1/4 oz', 'Freshly squeezed lemon juice': '3/4 oz', 'Giffard Sugar Cane Syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/474/cosmopolitan-delight	https://cdn.diffords.com/contrib/stock-images/2016/7/01/201655c9495428ab80907aabeef8aa3d21ff.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"No relation to the modern Cosmopolitan, this is a mellow, balanced blend of citrus, brandy and red wine."	null
Cotillion	"{'Bourbon whiskey': '1 1/2 oz', 'De Kuyper Triple Sec (40%)': '1/2 oz', 'Havana Club 7yo rum': '1/4 oz', 'Freshly squeezed orange juice': '1/2 oz', 'Freshly squeezed lemon juice': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4862/cotillion	https://cdn.diffords.com/contrib/stock-images/2019/09/5d91d60b9ec92.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"A dry bourbon-based citrussy sour lifted by rich aged rum complexity. Perhaps also try the regarded riff on this classic by Scott Kennedy of Caf? Cancale, Chicago, USA. Scott's recipe comprises 30ml bourbon, 22.5ml aged rum, 15ml orange cura?ao, 15ml orange juice and 22.5ml lemon juice."	null
Count Mast	"{'Rutte Dry Gin': '1 oz', 'J?germeister': '1 oz', 'Martini Rosso sweet vermouth': '1 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4881/count-mast	https://cdn.diffords.com/contrib/stock-images/2019/10/5db80d7c12750.jpg	STIR all ingredients with ice and strain into chilled glass.	This three equal part cocktail makes for a perfect aperitivo.	null
Country Breeze	"{'Rutte Dry Gin': '1 1/2 oz', 'Giffard Cassis Noir de Bourgogne': '1/2 oz', 'Pressed apple juice': '3 oz'}"	https://www.diffordsguide.com/cocktails/recipe/475/country-breeze	https://cdn.diffords.com/contrib/stock-images/2016/1/22/20167cce203ee8ebcfceae50ee9342bfd2ab.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	Not too sweet. The gin character shines through the fruit.	null
Courtside	"{'Small ripe strawberries (hulled)': '1 fresh', 'Raspberries': '3 fresh', 'Ketel One Vodka': '1 1/2 oz', 'St Germain Elderflower Liqueur': '1/2 oz', 'Pressed apple juice': '1 1/2 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/3 oz', 'Thomas Henry Soda Water': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/4198/courtside	https://cdn.diffords.com/contrib/stock-images/2017/6/51/2017d5d909c2de90cd85d6b0368097833e3c.jpg	"MUDDLE berries in base of shaker. Add next five ingredients (all but soda), SHAKE with ice and fine strain into ice-filled glass. TOP with soda."	"Easy drinking, fruity, refreshing and lightly sweet. Bring on the summer¡¦s afternoon."	"[['the wife loved this one ,looks and tastes good.'], [""You don't taste the alcohol.  Super delicious!""]]"
Covadonga	"{'Italian red bitter liqueur': '1 1/2 oz', 'Martini Rosso sweet vermouth': '1 oz', 'Freshly squeezed orange juice': '1 oz', 'Giffard Grenadine Syrup': '1/2 oz', 'Angostura or other aromatic bitters': '5 dash'}"	https://www.diffordsguide.com/cocktails/recipe/596/covadonga	https://cdn.diffords.com/contrib/stock-images/2016/7/04/2016860667959b770baf6b26dba431927641.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"Sweet, tart and fruity."	null
Cowboy Hoof Martini	"{'Mint leaves': '5 fresh', 'Rutte Dry Gin': '2 1/2 oz', 'Giffard Sugar Cane Syrup': '1/6 oz', 'Orange bitters (optional)': '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/476/cowboy-hoof-martini	https://cdn.diffords.com/contrib/stock-images/2016/2/13/2016888893db8ab1481b6af35c75ce74db40.jpg	SHAKE all ingredients (including mint) with ice and fine strain into chilled glass.	Lightly sweetened gin shaken with fresh aromatic mint.	null
Cox's Daiquiri	"{'Havana Club 3 Year Old rum (infused with vanilla)': '2 oz', 'Freshly squeezed lime juice': '1/3 oz', 'Fresh pressed pineapple juice': '3/4 oz', 'Vanilla sugar syrup': '1/6 oz', ""Difford's Daiquiri Bitters (optional)"": '3 drop'}"	https://www.diffordsguide.com/cocktails/recipe/477/coxs-daiquiri	https://cdn.diffords.com/contrib/stock-images/2016/7/05/2016c92eb826c3afaec26fd840e5e7b26a2b.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Vanilla and pineapple bring out the sweetness of the rum against a citrus background.	null
Cranapple Breeze	"{'Ketel One Citroen vodka': '1 oz', 'De Kuyper Triple Sec (40%)': '1 oz', 'Cranberry juice drink': '1 oz', 'Pressed apple juice': '1 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Thomas Henry Ginger Ale': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/478/cranapple-breeze	https://cdn.diffords.com/contrib/stock-images/2016/7/05/2016a894054c86639e6e60f2e4b57835b96e.jpg	SHAKE first five ingredients with ice and strain into ice-filled glass. TOP with ginger ale and stir.	A refreshing cooler for a hot day by the pool.	null
Cranberry & Mint Cocktail	"{'Mint leaves': '8 fresh', 'Ketel One Vodka': '2 oz', 'Cranberry juice drink': '1 1/2 oz', 'Giffard Grenadine Syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/480/cranberry-and-mint-cocktail	https://cdn.diffords.com/contrib/stock-images/2016/7/06/2016bccec9a1391a5f1d89a1a1e64abddefc.jpg	"Lightly MUDDLE mint in base of shaker just enough to bruise. Add other ingredients, SHAKE with ice and fine strain into chilled glass."	"This little red number combines the dryness of cranberry, the sweetness of grenadine and the fragrance of mint."	null
Cranberry Collins	"{'Raspberry flavoured vodka': '1 1/3 oz', 'Italian red bitter liqueur': '1/6 oz', 'Freshly squeezed lemon juice': '1/2 oz', 'Giffard Grenadine Syrup': '1/3 oz', 'Cranberry juice drink': '5/6 oz', 'Thomas Henry Soda Water': '2 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4922/cranberry-collins	https://cdn.diffords.com/images/themes/default-v5/cocktails/blank_cocktail_380.png	SHAKE first 5 ingredients with ice and strain into ice-filled glass. TOP with soda water.	Tangy cranberry and raspberry juice with freshening zesty lemon and a touch of bittersweet herbal complexity.	null
Cranberry Cooler	"{'Disaronno Originale amaretto': '2 oz', 'Cranberry juice drink': '2 oz', 'Freshly squeezed orange juice': '2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/479/cranberry-cooler	https://cdn.diffords.com/contrib/stock-images/2016/7/08/20161cb8c176137adff37abbc2ad08e929ec.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	Easy drinking for those with a sweet tooth.	null
Cranberry Delicious (Non-alcoholic)	"{'Mint leaves': '12 fresh', 'Freshly squeezed lime juice': '1 shot', 'Giffard Sugar Cane Syrup': '1?2 shot', 'Cranberry juice drink': '4 shot', 'Angostura or other aromatic bitters': '3 dash'}"	https://www.diffordsguide.com/cocktails/recipe/597/cranberry-delicious	https://cdn.diffords.com/contrib/stock-images/2016/7/11/2016688323b55ba1edf041101472dcd88f93.jpg	"MUDDLE mint in base of shaker. Add other ingredients, SHAKE with ice and strain into ice-filled glass."	"Cranberry juice given more interest with mint, lime and bitters. This drink contains trace amounts of alcohol but remains an effective driver's option."	null
Cranberry Sauce	"{'Ketel One Vodka': '2 oz', 'Cranberry liqueur': '3/4 oz', 'Cranberry juice drink': '2 1/2 oz', 'Freshly squeezed lime juice': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/482/cranberry-sauce	https://cdn.diffords.com/contrib/stock-images/2016/7/12/20165895de3afa5963a6865c86a7c736855c.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"Rich, fruity flavour but with that customary dry cranberry finish."	null
Crapple (Non-alcoholic)	"{'Cranberry juice drink': '2 1?2 shot', 'Pressed apple juice': '2 shot', 'Freshly squeezed lime juice': '1 shot', 'Giffard Sugar Cane Syrup': '1?2 shot'}"	https://www.diffordsguide.com/cocktails/recipe/2358/crapple	https://cdn.diffords.com/contrib/stock-images/2016/7/16/201600683f69a001cb46e4806f78c51a1652.jpg	SHAKE all ingredients with ice and strain into ice-filled glass. Serve with straws.	"Cranberry, apple and lime. Simple but refreshing and decidedly fruity."	null
Crazy Crossing	"{'Rutte Dry Gin': '1 1/2 oz', 'Martini Rosso sweet vermouth': '3/4 oz', 'Dubonnet Red': '3/4 oz', 'Luxardo Maraschino liqueur': '1/12 oz', 'Mandarine Napoleon liqueur': '1/12 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4972/crazy-crossing	https://cdn.diffords.com/contrib/stock-images/2020/02/5e4fcfdb7bae6.jpg	STIR all ingredients with ice and strain into chilled glass.	Bittersweet with herbal botanical complexity.	null
Cream Cake	"{'Irish cream liqueur': '1 1/4 oz', 'Peachtree Liqueur': '1 1/4 oz', 'Disaronno Originale amaretto': '1 1/4 oz', 'Single cream / half-and-half': '1 oz'}"	https://www.diffordsguide.com/cocktails/recipe/486/cream-cake	https://cdn.diffords.com/contrib/stock-images/2016/7/17/20163468f177c051918dd94d9979fa27e000.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Creamy pleasure for the sweet of tooth.	null
Cream Soda Cocktail	"{'Absolut Vanilia vodka': '1 1/2 oz', 'Bacardi Carta Blanca light rum': '1 oz', 'Licor 43 Original': '1/2 oz', 'Lemon-lime soda (Sprite/&-Up)': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/2359/cream-soda-cocktail	https://cdn.diffords.com/contrib/stock-images/2016/7/18/20165e9ecac724c90f6c0e6973ee4294a49e.jpg	SHAKE first 3 ingredients with ice and strain into ice-filled glass. TOP with lemonade.	An alcoholic cream soda created for a friend who expressed a desire for just such a thing.	null
Creamsicle	"{'Ketel One Oranje Vodka': '1 oz', 'Grand Marnier or other cognac orange liqueur': '1 oz', 'Single cream / half-and-half': '1/2 oz', 'Milk (semi-skimmed/2% fat)': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/483/creamsicle	https://cdn.diffords.com/contrib/stock-images/2016/7/19/2016589b8299d4cfde4245e3e477a6ea71c9.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	A creamy orange number with a surprisingly pleasant taste.	null
